"lwage","wage","educ","exper","expersq","IQ","KWW","black","married","south","smsa","fatheduc","motheduc","nearc2","nearc4","momdad14","sinmom14","step14","south66","smsa66","libcrd14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669"
"6.0707378387451199","433","12","6","36","","26","0","1","1","1","0","3","1","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0"
"6.1355648040771502","462","14","5","25","89","22","0","1","1","1","5","4","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"5.9839358329772896","397","12","6","36","","16","0","1","1","1","5","4","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"5.9914650917053196","400","15","5","25","92","26","0","1","1","1","9","5","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"6.7707901000976598","872","18","4","16","127","28","0","4","0","1","14","8","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"5.9348940849304199","378","12","8","64","80","38","0","1","1","1","7","10","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"5.8971538543701199","364","12","9","81","","24","0","1","1","1","5","8","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"6.8690137863159197","962","15","10","100","","44","0","1","1","1","12","10","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"6.6858611106872603","801","15","9","81","112","36","0","4","1","1","12","15","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"5.9914650917053196","400","5","21","441","","12","0","1","1","1","0","4","1","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0"
"6.2915692329406703","540","13","10","100","","29","1","4","1","1","","12","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.1092481613159197","450","10","14","196","90","35","0","1","1","1","9","9","1","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.0822191238403303","438","15","6","36","","34","1","4","1","1","","16","1","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0"
"5.8861041069030797","360","12","8","64","84","23","1","5","1","1","4","9","1","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.2709879875183097","529","12","9","81","","30","0","1","1","1","12","12","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"6.5806388854980504","721","12","8","64","120","43","1","1","1","1","","","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"5.8435440063476598","345","2","23","529","","31","0","5","1","1","","10","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6.9584479331970197","1052","11","10","100","","41","0","1","0","1","","","0","1","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"6.5875501632690403","726","16","6","36","106","44","0","6","1","1","16","","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6.2971091270446804","543","12","15","225","76","24","1","5","0","1","","","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"7.0917420387268102","1202","16","11","121","115","48","0","1","0","1","8","6","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"5.9914650917053196","400","16","2","4","","33","0","1","1","1","","12","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"5.9269261360168501","375","9","17","289","89","32","1","1","1","1","","","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"5.6383547782897896","281","11","13","169","","29","1","1","1","1","","","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0"
"4.8441867828369096","127","12","6","36","","24","1","5","1","1","","10","1","1","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0"
"7.2392148971557599","1393","12","14","196","102","39","1","6","0","1","","7","1","1","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0"
"6.4754328727722203","649","12","12","144","104","47","0","1","1","0","10","9","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"6.0402550697326696","420","16","9","81","","37","0","5","1","1","11","8","1","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0"
"6.1202969551086399","455","16","5","25","122","40","0","1","1","1","11","8","1","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0"
"6.4937539100646999","661","12","7","49","107","23","1","1","1","1","9","6","1","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0"
"5.9401707649231001","380","12","6","36","","30","0","1","1","0","12","8","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"5.7525730133056596","315","10","18","324","","26","1","4","1","1","","","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.1136817932128897","452","14","4","16","","41","0","1","1","1","","","0","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.4377517700195304","625","12","10","100","100","42","0","1","1","1","12","12","0","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.3985948562622097","601","14","4","16","","30","0","6","1","1","8","","0","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.2126059532165501","499","13","8","64","100","32","0","1","1","1","7","12","0","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.5410299301147496","693","8","17","289","","24","0","1","1","1","8","10","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.2822670936584499","535","18","8","64","129","40","0","1","1","0","15","15","0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"6.1420369148254403","465","7","13","169","","24","0","1","0","1","1","8","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.9914650917053196","400","12","6","36","","32","0","1","1","0","","9","0","1","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0"
"5.9080829620361301","368","18","3","9","129","40","0","1","1","0","17","16","0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"6.5510802268981898","700","8","11","121","","22","0","1","1","0","4","5","0","1","0","0","1","1","0","1","0","0","0","0","1","0","0","0","0"
"6.8690137863159197","962","16","9","81","112","39","0","1","0","1","16","12","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.8998980522155797","365","6","12","144","","13","0","1","1","0","","8","0","1","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0"
"6.1633148193359402","475","9","18","324","","35","0","6","1","0","7","3","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.2983169555664098","200","12","6","36","","15","0","1","1","0","7","3","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6.3969302177429199","600","9","9","81","","23","1","1","0","1","","","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"6.2245578765869096","505","12","9","81","76","17","1","6","0","1","8","","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"6.3578419685363796","577","16","9","81","82","36","1","1","1","1","12","12","0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"6.1246829032897896","457","12","6","36","","20","1","6","1","0","6","12","0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"6.6200728416442898","750","12","16","256","97","45","0","5","1","1","","","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"6.3578419685363796","577","11","15","225","98","38","0","1","1","0","2","11","0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"5.6664271354675302","289","15","3","9","124","34","0","6","1","1","17","16","0","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"5.4116458892822301","224","12","7","49","","31","1","1","1","1","15","9","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"5.8944029808044398","363","10","8","64","","","1","6","1","1","15","9","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0"
"5.4337220191955602","229","10","10","100","","25","1","5","1","1","","8","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0"
"5.4553208351135298","234","9","11","121","81","20","1","5","1","1","2","9","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.1420369148254403","465","14","4","16","","","1","1","1","1","","7","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"7.6415638923645002","2083","16","5","25","60","34","0","4","1","1","","","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.05678415298462","427","15","10","100","","44","1","1","1","1","12","12","0","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.5191469192504901","678","12","15","225","100","44","0","4","1","1","8","9","0","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"5.7462029457092303","313","13","8","64","84","30","0","6","1","0","18","16","0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"6.3985948562622097","601","18","4","16","132","45","0","1","1","1","7","12","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.2146081924438503","500","10","17","289","96","35","0","1","1","1","6","12","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"5.9269261360168501","375","12","10","100","100","35","0","6","1","1","6","12","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.3099179267883301","550","12","16","256","109","30","1","1","1","1","2","6","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.55393409729004","702","17","5","25","","41","1","1","0","1","","12","0","1","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.4377517700195304","625","16","11","121","84","34","1","1","1","1","","14","0","1","0","1","0","1","1","1","0","0","0","0","0","1","0","0","0"
"6.0473718643188503","423","14","14","196","90","31","1","1","1","1","","6","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"5.8721179962158203","355","11","11","121","","28","1","1","1","1","","8","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6.2519040107727104","519","12","8","64","98","30","0","6","1","1","9","12","0","1","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"5.88332176208496","359","14","4","16","120","40","0","1","1","1","9","12","0","1","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"5.8550720214843803","349","11","10","100","63","26","1","1","1","1","","7","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"5.6801719665527299","293","12","13","169","","29","1","1","1","1","6","5","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6.0935702323913601","443","18","4","16","100","40","1","1","1","1","","5","0","1","0","1","0","1","1","1","0","0","0","0","0","1","0","0","0"
"5.5984220504760698","270","6","22","484","","20","1","1","1","1","6","6","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"5.9532427787780797","385","14","8","64","110","36","0","1","1","1","16","13","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.0822191238403303","438","12","9","81","83","43","0","1","1","1","","12","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6.0330858230590803","417","11","13","169","88","38","0","1","1","1","","","0","1","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"6.1758670806884801","481","11","14","196","98","41","0","1","1","1","6","","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6.39024114608765","596","16","8","64","113","49","0","1","1","1","16","12","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.3969302177429199","600","12","10","100","103","22","1","1","1","1","3","8","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"5.5214610099792498","250","14","7","49","","19","1","6","1","1","","9","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6.2747621536254901","531","12","13","169","97","18","1","1","1","1","6","10","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6.3818159103393599","591","12","8","64","","17","1","1","1","1","6","10","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6.2205901145935103","503","12","15","225","76","32","1","1","0","1","","","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6.1633148193359402","475","11","8","64","","27","1","1","0","1","","9","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"7.2254819869995099","1374","16","9","81","126","44","0","4","1","1","12","12","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"5.7838249206543004","325","17","1","1","","49","0","6","0","1","17","12","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.3578419685363796","577","14","5","25","108","","0","1","1","1","6","12","1","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.55393409729004","702","12","7","49","127","44","0","1","0","1","","11","1","1","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.0958251953125","444","16","3","9","112","32","0","6","1","1","16","14","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.3279371261596697","560","13","8","64","99","29","1","5","1","1","12","12","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.8690137863159197","962","13","13","169","94","39","0","1","1","1","8","8","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"5.73657178878784","310","12","8","64","","28","0","6","1","1","","7","1","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0"
"7.1459851264953604","1269","17","10","100","127","48","0","1","1","1","16","16","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.2146081924438503","500","16","6","36","97","48","0","5","0","1","16","16","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.3681869506835902","583","16","8","64","114","52","0","6","0","1","16","16","1","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"4.7184991836547896","112","17","2","4","116","33","0","6","0","1","16","16","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.5117449760437003","673","14","13","169","125","45","0","1","0","1","13","12","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"7.5616421699523899","1923","17","6","36","104","43","0","1","1","1","14","12","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"5.9914650917053196","400","14","4","16","","27","1","6","1","1","12","12","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.1312270164489702","460","12","7","49","99","27","1","1","1","1","12","12","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"5.5012578964233398","245","12","12","144","","","1","6","1","1","","12","1","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0"
"5.7525730133056596","315","16","5","25","127","44","1","1","1","1","12","12","1","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.4630289077758798","641","14","6","36","103","37","0","1","1","1","8","10","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.6200728416442898","750","12","7","49","98","23","0","1","1","1","8","10","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"5.7301001548767099","308","17","2","4","","35","0","1","0","1","18","18","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"5.8579330444335902","350","17","6","36","137","42","0","1","0","1","18","16","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.1355648040771502","462","18","3","9","137","32","0","5","0","1","18","16","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"7.0509901046752903","1154","15","13","169","103","51","0","1","0","1","12","12","1","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"7.4662280082702601","1748","16","12","144","111","44","0","1","1","1","12","12","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.6450910568237296","769","17","10","100","115","51","0","1","0","1","15","12","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.5930452346801802","730","15","8","64","109","42","0","1","0","1","12","11","0","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"6.6012301445007298","736","18","6","36","107","49","0","1","1","0","13","17","0","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"6.2146081924438503","500","16","3","9","128","34","0","1","1","0","14","13","0","1","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0"
"5.8998980522155797","365","16","2","4","123","36","0","4","1","0","12","12","0","1","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0"
"5.8081431388854998","333","13","5","25","91","25","0","1","1","1","3","3","0","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"6.5806388854980504","721","12","15","225","","40","0","1","1","0","4","8","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"5.9269261360168501","375","12","9","81","89","21","0","1","1","0","3","3","0","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"5.5214610099792498","250","12","8","64","","31","0","1","1","0","9","5","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"5.8888778686523402","361","17","7","49","87","34","0","1","1","0","4","8","0","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"5.64544677734375","283","7","19","361","","28","0","1","1","0","","4","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"6.0282778739929199","415","12","16","256","","37","0","1","1","0","","18","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0"
"6.25766801834106","522","16","5","25","101","38","0","1","1","0","8","11","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.5596151351928702","706","12","15","225","90","33","0","1","1","0","11","11","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.0137147903442401","409","16","4","16","104","41","0","1","1","0","10","11","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.0306849479675302","416","12","6","36","105","39","0","1","1","0","7","12","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.6669569015502903","786","12","12","144","100","27","0","6","0","1","","8","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.3578419685363796","577","16","5","25","111","40","0","1","1","0","12","16","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"6.1696109771728498","478","16","2","4","95","39","0","1","1","0","16","12","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.4377517700195304","625","17","4","16","125","44","0","6","1","1","13","16","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"6.2245578765869096","505","17","1","1","95","35","0","4","1","0","12","16","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"5.6594820022582999","287","12","14","196","","37","0","1","1","0","1","8","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.2146081924438503","500","12","6","36","","24","0","1","1","1","6","8","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.2146081924438503","500","8","13","169","","34","0","4","1","1","7","8","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"5.8579330444335902","350","12","9","81","","22","0","1","1","0","7","12","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6.1355648040771502","462","13","5","25","","34","0","1","1","0","12","11","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"6.30627489089966","548","13","11","121","","29","1","6","1","0","6","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"5.5412640571594203","255","12","10","100","","32","1","1","1","0","6","3","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"6.2614917755126998","524","13","5","25","","26","1","6","1","1","4","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"5.6767539978027299","292","12","15","225","","29","1","1","1","0","5","9","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"5.9269261360168501","375","14","8","64","","24","0","1","1","1","7","7","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"6.2709879875183097","529","18","8","64","","38","0","6","1","1","7","11","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"6.8123450279235804","909","16","3","9","124","20","0","6","1","0","10","12","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"5.8664679527282697","353","9","13","169","","30","0","1","1","1","","7","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"7.0518560409545898","1155","14","8","64","107","41","0","1","1","1","12","12","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"5.5214610099792498","250","8","20","400","","22","0","4","1","1","","","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6.6605749130248997","781","13","9","81","107","35","0","1","1","1","12","12","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"6.0306849479675302","416","13","12","144","110","45","0","6","1","1","16","12","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"5.8971538543701199","364","13","10","100","80","30","1","1","1","0","7","11","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.9269261360168501","375","13","8","64","91","27","1","1","1","1","","11","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"5.9269261360168501","375","15","3","9","","29","1","1","1","0","7","11","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.88053321838379","358","16","6","36","96","26","1","1","1","0","","5","0","1","0","1","0","1","0","","0","0","0","0","1","0","0","0","0"
"5.7037830352783203","300","7","18","324","","16","1","2","1","0","","2","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6.2690958976745597","528","14","5","25","102","32","0","1","1","0","16","16","0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"5.7004442214965803","299","12","16","256","93","26","0","6","1","0","","","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6.1092481613159197","450","8","18","324","","33","1","1","1","0","0","8","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6.2915692329406703","540","14","5","25","","20","1","1","1","0","6","10","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6.2690958976745597","528","8","15","225","","26","0","1","1","0","1","6","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6.6450910568237296","769","12","12","144","81","36","0","1","1","0","","12","0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"5.2882671356201199","198","12","8","64","","32","1","6","0","1","5","8","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.9914650917053196","400","12","6","36","","22","1","6","0","1","2","3","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6.6240649223327601","753","12","10","100","","26","1","6","0","1","","6","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6.0980739593505904","445","12","6","36","","20","1","6","0","1","","","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.4806389808654803","240","9","15","225","","18","1","1","1","0","3","5","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.1179938316345197","167","3","16","256","","6","1","1","1","0","","5","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6.0980739593505904","445","12","6","36","","36","0","1","1","1","9","7","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.5214610099792498","250","10","10","100","","8","1","1","1","0","3","4","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6.1633148193359402","475","12","8","64","99","36","0","1","1","0","10","12","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.9914650917053196","400","16","6","36","122","42","0","1","1","0","16","16","0","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"5.9864521026611301","398","18","0","0","94","38","0","6","1","0","16","16","0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"5.8579330444335902","350","12","7","49","","24","1","1","0","1","3","5","0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"6.25958204269409","523","12","15","225","93","26","1","1","1","0","","","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.5984220504760698","270","10","15","225","","31","1","1","1","0","4","8","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.73657178878784","310","9","15","225","","20","1","1","1","0","","1","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.7037830352783203","300","6","19","361","","","1","2","1","0","","","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5.7838249206543004","325","12","10","100","69","32","1","1","1","0","","","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6.8023948669433603","900","12","6","36","","28","0","1","1","1","18","12","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.6200728416442898","750","13","7","49","102","35","0","1","1","1","12","12","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"5.6524891853332502","285","8","12","144","","12","1","1","1","1","","6","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0"
"5.6276211738586399","278","12","6","36","","10","0","1","1","1","12","12","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.2146081924438503","500","13","10","100","","29","1","1","1","1","13","10","0","0","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.5510802268981898","700","8","16","256","","28","0","1","1","1","5","8","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"5.7037830352783203","300","9","11","121","","16","0","1","1","1","5","8","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"5.9712619781494096","392","8","20","400","","36","0","1","1","1","5","8","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.2363700866699201","511","12","16","256","95","44","0","1","1","1","5","12","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"6.4361510276794398","624","16","9","81","98","37","0","6","1","1","8","11","0","0","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"5.4971680641174299","244","12","9","81","84","28","1","1","1","1","","","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"5.8944029808044398","363","12","9","81","88","30","0","1","1","1","7","","0","0","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0"
"6.4068799018859899","606","16","5","25","109","41","0","5","1","1","","4","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0"
"6.6333179473876998","760","12","7","49","115","32","0","1","1","1","","9","0","0","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0"
"5.9532427787780797","385","14","11","121","105","37","0","1","1","1","12","12","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"6.2045578956604004","495","12","14","196","","27","1","1","1","1","8","8","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0"
"6.7190132141113299","828","16","5","25","90","38","0","1","1","1","8","10","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"6.0014147758483896","404","12","7","49","92","28","0","1","1","1","","12","0","0","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0"
"5.5872488021850604","267","15","6","36","113","27","0","6","1","0","10","12","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"6.0867748260498002","440","12","16","256","82","41","0","1","1","0","5","8","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"5.9269261360168501","375","14","8","64","105","22","0","6","1","0","","12","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0"
"5.7071099281311","301","10","8","64","","22","0","1","1","0","2","8","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"6.4892048835754403","658","12","16","256","95","36","0","1","1","0","8","12","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"6.2422227859497097","514","15","3","9","92","33","1","4","0","1","7","10","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"5.7037830352783203","300","12","8","64","","25","1","6","1","0","","7","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0"
